"grave","/ɡreɪv/","/ɡreɪv/","n. 坟墓，墓穴；死亡，终结；（废旧机器等的）堆积处；（法语等语言里的）抑音符号，沉音符<br>adj. 严峻的，严重的；严肃的，庄重的；认真的，深切的；带钝重音符的；（用作演奏演唱指示）缓慢的，庄严的<br>adv. （用作演奏演唱指示）缓慢地，庄严地<br>v. <文>铭记，铭刻；<古>刻（铭文，图像）；<史>（用烧掉附着物然后涂以沥青的方法）清理（船底），拷铲油漆（船底）"
"greed","/ɡriːd/","/ɡriːd/","n. 贪婪，贪欲；贪食，贪吃"
"greengrocer","/ˈɡriːnɡroʊsər/","/ˈɡriːnɡrəʊsə(r)/","n. 蔬菜水果商；菜贩"
"grill","/ɡrɪl/","/ɡrɪl/","n. 烤架；带烤架的炊具；电焙盘；一盘烧烤食物（尤指烤肉）；烤肉店；门窗护栏<br>v. 烧烤，烤制；盘问，追问"
"grin","/ɡrɪn/","/ɡrɪn/","v. 露齿而笑，咧着嘴笑<br>n. 露齿的笑，咧着嘴笑"
"grip","/ɡrɪp/","/ɡrɪp/","n. 紧握；掌握，控制；理解；不打滑，走得稳；手柄；紧握（或抓牢）的方式；（拍摄电影时）摄影机和照明设备管理人员；<英>发夹；旅行袋<br>v. 握紧，夹住；（尤指通过摩擦力）牢牢地附着，紧贴；使感兴趣，吸引住（某人）的注意；对……产生强有力的影响"
"grocer","/ˈɡroʊsər/","/ˈɡrəʊsə(r)/","n. 食品杂货商；食品杂货店"
"grocery","/ˈɡroʊsəri/","/ˈɡrəʊsəri/","n. 食品杂货店，食品杂货业；食品杂货"
"grief","/ɡriːf/","/ɡriːf/","n. （尤指因某人去世引起的）悲伤，悲痛；伤心事，悲痛事；<非正式>麻烦，烦恼"
"guilty","/ˈɡɪlti/","/ˈɡɪlti/","adj. 内疚的，羞愧的；有罪的，有过失的"
"gymnastics","/dʒɪmˈnæstɪks/","/dʒɪmˈnæstɪks/","n. 体操，体操训练；技巧，技能训练"
