"deceleration","/ˌdiːseləˈreɪʃn/","/ˌdiːseləˈreɪʃn/","n. 减速"
"decelerate","/ˌdiːˈseləreɪt/","/ˌdiːˈseləreɪt/","vi. 减速，降低速度<br>vt. 使减速"
"overburden","/ˌoʊvərˈbɜːrdn/","/ˌəʊvəˈbɜːdn/","v. （使）负担过重；给……过多工作（或压力）<br>n. 岩石覆盖；过重负担"
"trigger","/ˈtrɪɡər/","/ˈtrɪɡə(r)/","n. （枪械等的）扳机；（尤指引发不良反应或发展的）起因，诱因；（炸弹的）引爆器，触发器<br>v. 引发，激发；起动，触发；引爆（炸弹）"
"hormone","/ˈhɔːrmoʊn/","/ˈhɔːməʊn/","n. 激素，荷尔蒙；人造激素；性激素"
"uncover","/ʌnˈkʌvər/","/ʌnˈkʌvə(r)/","v. 揭露，发现；揭开盖子，移开覆盖物；发掘，挖出；脱帽（尤指表示敬意）"
"primary","/ˈpraɪmeri/","/ˈpraɪməri/","adj. 主要的，首要的；小学教育的，初级教育的；初级的，原发性的；最基本的，最根本的；第一手的，直接的<br>n. （选举过程中的党内）初选；原色；初级飞羽；主星；初级线圈"
"sedentary","/ˈsed(ə)nteri/","/ˈsed(ə)ntri/","adj. （人）惯于久坐不动的；（工作、活动等）需要久坐的；定居的，不迁徙的；（动物）静止的，固定附着的"
"instinct","/ˈɪnstɪŋkt/","/ˈɪnstɪŋkt/","n. 本能，天性；直觉；天分，天赋<br>adj. 充满（某种品质，尤指好品质）的"
"overdog","/ˈoʊvərdɔːɡ/","/ˈəʊvədɒɡ/","n. 占上风者；属于统治阶级或特权阶级者"
"topdog","/ˈtɑːp dɔːɡ/","/ˈtɒp dɒɡ/","n. 处于支配地位者，胜者"
"dogged","/ˈdɔːɡɪd/","/ˈdɒɡɪd/","adj. 顽强的，坚持不懈的<br>v. 困扰，纠缠；跟踪，尾随"
"compound","/ˈkɑːmpaʊnd/","/ˈkɒmpaʊnd/","n. 混合物，化合物；复合词；大院，有围墙的场地<br>adj. 复合的，混合的；以复利计算的<br>v. 使加重，使恶化；合成，混合；以复利计算支付；和解，私了"
"scale","/skeɪl/","/skeɪl/","n. 规模，范围；等级，级别；刻度，标度；秤；比例，比例尺；音阶；鳞，鳞片；水垢；天平盘；氧化皮；进位制<br>v. 攀登，翻越；刮鳞；剔除（牙垢）；（按比例）缩小（或放大）；生成鳞屑；脱落，剥落<br>adj. （模型或复制品）按比例缩小的"
"inflate","/ɪnˈfleɪt/","/ɪnˈfleɪt/","v. （使）充气，（使）膨胀；使（价格、成本等）上涨；夸大，吹嘘"
"monoxide","/məˈnɑːksaɪd/","/məˈnɒksaɪd/","n. 一氧化物"
"schema","/ˈskiːmə/","/ˈskiːmə/","n. （计划或理论的）纲要，图解；三段论法的格；先验图式"
"radioactivity","/ˌreɪdioʊækˈtɪvəti/","/ˌreɪdiəʊækˈtɪvəti/","n. 放射性，放射现象；放射物（或其辐射）"
"radiation","/ˌreɪdiˈeɪʃ(ə)n/","/ˌreɪdiˈeɪʃn/","n. 辐射，放射线；辐射的热（或能量等）；放射疗法；辐射形进化，发散状分化"
"radioisotope","/ˌreɪdioʊˈaɪsətoʊp/","/ˌreɪdiəʊˈaɪsətəʊp/","n. 放射性同位素"
"radionuclide","/ˌreɪdioʊˈnuːˌklaɪd; ˌreɪdioʊˈnjuːˌklaɪd/","/ˌreɪdɪəʊˈnjuːklaɪd/","n. 放射性核素"
"nuclide","/ˈnjuːˌklaɪd/","/ˈnjuːklaɪd/","n. 核素"
"particle","/ˈpɑːrtɪk(ə)l/","/ˈpɑːtɪk(ə)l/","n. 微粒；极少量；粒子；质点；小品词"
"schematic","/skiːˈmætɪk/","/skiːˈmætɪk/","adj. 概要的，略图的；严谨的，有章法的；（思想、观念等）过分简单化的，程式化的<br>n. （技术用语）（尤指电子电路的）示意图"
"radiotherapy","/ˌreɪdioʊˈθerəpi/","/ˌreɪdiəʊˈθerəpi/","n. 放射疗法"
"radiotoxic","/ˌreɪdioʊˈtɑːksɪk/","/ˌreɪdɪəʊˈtɒksɪk/","adj. 具有放射性毒性的"
